Server Name	ServerName	IPAddressOfSQLServer	name	last_backup_time	recovery_model_desc	state_desc	backup_type	physical_device_name
DRUPIPAYLOGDB - 10.182.8.60 DR of 10.71.36.95	FPBDRLUPIPAYDB	10.182.8.60	PBLOGS_UPIPAY	Jul 27 2025 12:00AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.95\Full\PBLOGS_UPIPAY\PBLOGS_UPIPAY_backup_2025_07_27_000002_9407521.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	master	Sep 21 2024  7:31AM	SIMPLE	ONLINE	Full database	Z:\10.182.8.52\master\master_backup_2024_09_21_073157_0015444.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	model	Sep 21 2024  7:31AM	FULL	ONLINE	Full database	Z:\10.182.8.52\model\model_backup_2024_09_21_073157_0171695.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	msdb	Sep 21 2024  7:31AM	SIMPLE	ONLINE	Full database	Z:\10.182.8.52\msdb\msdb_backup_2024_09_21_073157_0171695.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_SMSService	Sep 19 2025 10:06PM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.11\10.182.8.52_Diff\ESB_SMSService_19092025.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_Transactions	Sep 19 2025 10:06PM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.11\10.182.8.52_Diff\ESB_Transactions_19092025.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_NPCI	Sep 19 2025 10:05PM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.11\10.182.8.52_Diff\ESB_NPCI_19092025.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_PTA_DB	Sep 19 2025 10:05PM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.11\10.182.8.52_Diff\ESB_PTA_DB_19092025.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_Master	Sep 19 2025 10:04PM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.11\10.182.8.52_Diff\ESB_Master_19092025.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_MasterUpload	Sep 19 2025 10:04PM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.71.36.11\10.182.8.52_Diff\ESB_MasterUpload_19092025.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_Transactions	Mar  8 2025  9:57PM	FULL	ONLINE	Full database	U:\FULL\ESB_Transactions\ESB_Transactions_backup_2025_03_08_201245_5766991.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_SMSService	Mar  8 2025  9:04PM	FULL	ONLINE	Full database	U:\FULL\ESB_SMSService\ESB_SMSService_backup_2025_03_08_201245_5766991.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_PTA_DB	Mar  8 2025  9:02PM	FULL	ONLINE	Full database	U:\FULL\ESB_PTA_DB\ESB_PTA_DB_backup_2025_03_08_201245_5766991.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_NPCI	Mar  8 2025  8:14PM	FULL	ONLINE	Full database	U:\FULL\ESB_NPCI\ESB_NPCI_backup_2025_03_08_201245_5766991.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_Master	Mar  8 2025  8:12PM	FULL	ONLINE	Full database	U:\FULL\ESB_Master\ESB_Master_backup_2025_03_08_201245_5610785.bak
ESB_DR_DB - 10.182.8.52 DR of 10.71.36.11	FPBDRSTKDB	10.182.8.52	ESB_MasterUpload	Mar  8 2025  8:12PM	FULL	ONLINE	Full database	U:\FULL\ESB_MasterUpload\ESB_MasterUpload_backup_2025_03_08_201245_5766991.bak
RPAOPS_DR_DB - 10.182.8.72 DR of 10.181.8.20	FPBDRRPAOPSDB	10.182.8.72	Auto_Recon	Jan 28 2026  1:14PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.20\Full\Auto_Recon\Auto_Recon_backup_2026_01_28_131041_8031822.bak
RPAOPS_DR_DB - 10.182.8.72 DR of 10.181.8.20	FPBDRRPAOPSDB	10.182.8.72	ClientMerchantOperation	Jan 28 2026  1:14PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.20\Full\ClientMerchantOperation\ClientMerchantOperation_backup_2026_01_28_131041_8031822.bak
RPAOPS_DR_DB - 10.182.8.72 DR of 10.181.8.20	FPBDRRPAOPSDB	10.182.8.72	DVUProcess	Jan 28 2026  1:14PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.20\Full\DVUProcess\DVUProcess_backup_2026_01_28_131041_8031822.bak
RPAOPS_DR_DB - 10.182.8.72 DR of 10.181.8.20	FPBDRRPAOPSDB	10.182.8.72	FinoDashboard	Jan 28 2026  1:14PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.20\Full\FinoDashboard\FinoDashboard_backup_2026_01_28_131041_8031822.bak
RPAOPS_DR_DB - 10.182.8.72 DR of 10.181.8.20	FPBDRRPAOPSDB	10.182.8.72	HelpdeskEmailExtracion	Jan 28 2026  1:14PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.20\Full\HelpdeskEmailExtracion\HelpdeskEmailExtracion_backup_2026_01_28_131041_8031822.bak
RPAOPS_DR_DB - 10.182.8.72 DR of 10.181.8.20	FPBDRRPAOPSDB	10.182.8.72	FINOCASHINDB	Jan 28 2026  1:10PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.20\Full\FINOCASHINDB\FINOCASHINDB_backup_2026_01_28_131041_8031822.bak
RPAOPS_DR_DB - 10.182.8.72 DR of 10.181.8.20	FPBDRRPAOPSDB	10.182.8.72	RecconDB	Jan 28 2026  1:10PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.20\Full\RecconDB\RecconDB_backup_2026_01_28_131041_8031822.bak
RPAOPS_DR_DB - 10.182.8.72 DR of 10.181.8.20	FPBDRRPAOPSDB	10.182.8.72	ClientMerchantOperation	Dec 20 2024  1:05AM	FULL	ONLINE	Differential database	\\10.71.88.120\DB_Backup_HPNAS\10.101.13.96\DIff\DIff\ClientMerchantOperation\ClientMerchantOperation_backup_2024_12_20_010009_5647496.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	AAE-Database	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	U:\AAE-Database\AAE-Database_backup_2026_03_20_000004_8977836.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	AUDIT	Mar 20 2026 12:00AM	SIMPLE	ONLINE	Differential database	U:\AUDIT\AUDIT_backup_2026_03_20_000004_8977836.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	DB_BACKUP	Mar 20 2026 12:00AM	SIMPLE	ONLINE	Differential database	U:\DB_BACKUP\DB_BACKUP_backup_2026_03_20_000004_8977836.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	model	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	U:\model\model_backup_2026_03_20_000004_8977836.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	msdb	Mar 20 2026 12:00AM	SIMPLE	ONLINE	Differential database	U:\msdb\msdb_backup_2026_03_20_000004_8977836.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	DB_BACKUP	Mar 15 2026 12:02AM	SIMPLE	ONLINE	Full database	X:\DB_BACKUP\DB_BACKUP_backup_2026_03_15_000005_2350548.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	AUDIT	Mar 15 2026 12:01AM	SIMPLE	ONLINE	Full database	X:\AUDIT\AUDIT_backup_2026_03_15_000005_2350548.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	AAE-Database	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\AAE-Database\AAE-Database_backup_2026_03_15_000005_2350548.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	master	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\master\master_backup_2026_03_15_000005_2194474.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	model	Mar 15 2026 12:00AM	FULL	ONLINE	Full database	X:\model\model_backup_2026_03_15_000005_2350548.bak
PRODRPACTRLDB01 - 10.181.8.21	PRODRPACTRLDB01	10.181.8.21	msdb	Mar 15 2026 12:00AM	SIMPLE	ONLINE	Full database	X:\msdb\msdb_backup_2026_03_15_000005_2350548.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_SMSService_21052025	Mar 20 2026 12:04AM	FULL	ONLINE	Differential database	U:\ESB_SMSService_21052025\ESB_SMSService_21052025_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_SMSService_UPI_05052025	Mar 20 2026 12:04AM	SIMPLE	ONLINE	Differential database	U:\ESB_SMSService_UPI_05052025\ESB_SMSService_UPI_05052025_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2018_2019	Mar 20 2026 12:04AM	SIMPLE	ONLINE	Differential database	U:\ESB_Transactions_2018_2019\ESB_Transactions_2018_2019_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	Aadhaar_Data_Vault_History	Mar 20 2026 12:03AM	FULL	ONLINE	Differential database	U:\Aadhaar_Data_Vault_History\Aadhaar_Data_Vault_History_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_NPCI_2019_2020	Mar 20 2026 12:03AM	SIMPLE	ONLINE	Differential database	U:\ESB_NPCI_2019_2020\ESB_NPCI_2019_2020_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_SMSService_UPI_20122024	Mar 20 2026 12:03AM	FULL	ONLINE	Differential database	U:\ESB_SMSService_UPI_20122024\ESB_SMSService_UPI_20122024_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2017_2018	Mar 20 2026 12:03AM	SIMPLE	ONLINE	Differential database	U:\ESB_Transactions_2017_2018\ESB_Transactions_2017_2018_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_UPI_03052025	Mar 20 2026 12:03AM	FULL	ONLINE	Differential database	U:\ESB_Transactions_UPI_03052025\ESB_Transactions_UPI_03052025_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ReportViewer_New	Mar 20 2026 12:03AM	FULL	ONLINE	Differential database	U:\ReportViewer_New\ReportViewer_New_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	SERVOSTREAMS_DMS_HISTORY	Mar 20 2026 12:03AM	SIMPLE	ONLINE	Differential database	U:\SERVOSTREAMS_DMS_HISTORY\SERVOSTREAMS_DMS_HISTORY_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_UPI_11Nov2025	Mar 20 2026 12:02AM	SIMPLE	ONLINE	Differential database	U:\ESB_Transactions_UPI_11Nov2025\ESB_Transactions_UPI_11Nov2025_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	PBTransactionInfo_History_2023	Mar 20 2026 12:02AM	FULL	ONLINE	Differential database	U:\PBTransactionInfo_History_2023\PBTransactionInfo_History_2023_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_NPCI_2022_2023	Mar 20 2026 12:01AM	SIMPLE	ONLINE	Differential database	U:\ESB_NPCI_2022_2023\ESB_NPCI_2022_2023_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2021_2022	Mar 20 2026 12:01AM	SIMPLE	ONLINE	Differential database	U:\ESB_Transactions_2021_2022\ESB_Transactions_2021_2022_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2022_2023	Mar 20 2026 12:01AM	SIMPLE	ONLINE	Differential database	U:\ESB_Transactions_2022_2023\ESB_Transactions_2022_2023_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2023_2024	Mar 20 2026 12:01AM	SIMPLE	ONLINE	Differential database	U:\ESB_Transactions_2023_2024\ESB_Transactions_2023_2024_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_History	Mar 20 2026 12:01AM	FULL	ONLINE	Differential database	U:\ESB_Transactions_History\ESB_Transactions_History_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_SMSService_2020	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	U:\ESB_SMSService_2020\ESB_SMSService_2020_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2020_2021	Mar 20 2026 12:00AM	SIMPLE	ONLINE	Differential database	U:\ESB_Transactions_2020_2021\ESB_Transactions_2020_2021_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2024_2025	Mar 20 2026 12:00AM	SIMPLE	ONLINE	Differential database	U:\ESB_Transactions_2024_2025\ESB_Transactions_2024_2025_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	model	Mar 20 2026 12:00AM	FULL	ONLINE	Differential database	U:\model\model_backup_2026_03_20_000019_0923792.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	msdb	Mar 20 2026 12:00AM	SIMPLE	ONLINE	Differential database	U:\msdb\msdb_backup_2026_03_20_000019_1236300.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_UPI_11Nov2025	Mar 14 2026 11:44AM	SIMPLE	ONLINE	Full database	X:\Full\ESB_Transactions_UPI_11Nov2025\ESB_Transactions_UPI_11Nov2025_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_SMSService_21052025	Mar 14 2026 10:19PM	FULL	ONLINE	Full database	X:\Full\ESB_SMSService_21052025\ESB_SMSService_21052025_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_SMSService_UPI_05052025	Mar 14 2026  9:36PM	SIMPLE	ONLINE	Full database	X:\Full\ESB_SMSService_UPI_05052025\ESB_SMSService_UPI_05052025_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2018_2019	Mar 14 2026  9:06PM	SIMPLE	ONLINE	Full database	X:\Full\ESB_Transactions_2018_2019\ESB_Transactions_2018_2019_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2023_2024	Mar 14 2026  9:03AM	SIMPLE	ONLINE	Full database	X:\Full\ESB_Transactions_2023_2024\ESB_Transactions_2023_2024_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_NPCI_2022_2023	Mar 14 2026  9:01AM	SIMPLE	ONLINE	Full database	X:\Full\ESB_NPCI_2022_2023\ESB_NPCI_2022_2023_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_History	Mar 14 2026  8:54AM	FULL	ONLINE	Full database	X:\Full\ESB_Transactions_History\ESB_Transactions_History_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_UPI_03052025	Mar 14 2026  8:21PM	FULL	ONLINE	Full database	X:\Full\ESB_Transactions_UPI_03052025\ESB_Transactions_UPI_03052025_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2017_2018	Mar 14 2026  8:14PM	SIMPLE	ONLINE	Full database	X:\Full\ESB_Transactions_2017_2018\ESB_Transactions_2017_2018_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ReportViewer_New	Mar 14 2026  8:14PM	FULL	ONLINE	Full database	X:\Full\ReportViewer_New\ReportViewer_New_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	SERVOSTREAMS_DMS_HISTORY	Mar 14 2026  7:13PM	SIMPLE	ONLINE	Full database	X:\Full\SERVOSTREAMS_DMS_HISTORY\SERVOSTREAMS_DMS_HISTORY_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	Aadhaar_Data_Vault_History	Mar 14 2026  7:02PM	FULL	ONLINE	Full database	X:\Full\Aadhaar_Data_Vault_History\Aadhaar_Data_Vault_History_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_NPCI_2019_2020	Mar 14 2026  7:02PM	SIMPLE	ONLINE	Full database	X:\Full\ESB_NPCI_2019_2020\ESB_NPCI_2019_2020_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_SMSService_UPI_20122024	Mar 14 2026  6:53PM	FULL	ONLINE	Full database	X:\Full\ESB_SMSService_UPI_20122024\ESB_SMSService_UPI_20122024_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2021_2022	Mar 14 2026  6:34AM	SIMPLE	ONLINE	Full database	X:\Full\ESB_Transactions_2021_2022\ESB_Transactions_2021_2022_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2022_2023	Mar 14 2026  6:34AM	SIMPLE	ONLINE	Full database	X:\Full\ESB_Transactions_2022_2023\ESB_Transactions_2022_2023_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	PBTransactionInfo_History_2023	Mar 14 2026  6:29PM	FULL	ONLINE	Full database	X:\Full\PBTransactionInfo_History_2023\PBTransactionInfo_History_2023_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2020_2021	Mar 14 2026  2:17AM	SIMPLE	ONLINE	Full database	X:\Full\ESB_Transactions_2020_2021\ESB_Transactions_2020_2021_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_SMSService_2020	Mar 14 2026  1:51AM	FULL	ONLINE	Full database	X:\Full\ESB_SMSService_2020\ESB_SMSService_2020_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	ESB_Transactions_2024_2025	Mar 13 2026 11:00PM	SIMPLE	ONLINE	Full database	X:\Full\ESB_Transactions_2024_2025\ESB_Transactions_2024_2025_backup_2026_03_13_230035_6929937.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	master	Mar 13 2026 11:00PM	SIMPLE	ONLINE	Full database	X:\Full\master\master_backup_2026_03_13_230035_6773802.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	model	Mar 13 2026 11:00PM	FULL	ONLINE	Full database	X:\Full\model\model_backup_2026_03_13_230035_6773802.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	msdb	Mar 13 2026 11:00PM	SIMPLE	ONLINE	Full database	X:\Full\msdb\msdb_backup_2026_03_13_230035_6773802.bak
ESBHIST - PRODSTACKHISTDB - 10.71.36.131	PRODSTACKHISTDB	10.71.36.131	FinoMitraMobileBanking	Jul 15 2024  4:55PM	SIMPLE	RECOVERY_PENDING	Full database	\\10.71.88.120\usb hdd\db_backup_full\10.15.0.171\FinoMitraMobileBanking\FinoMitraMobileBanking_15072024.bak
RECONDB116 - 10.71.36.116 - HA of RECONDB	RECONDB116	10.71.36.116	FINO_MATCHPOINT_PROD	Nov 30 2025  4:00AM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.103\Full\FINO_MATCHPOINT_PROD\FINO_MATCHPOINT_PROD_backup_2025_11_29_233001_0318272.bak
RECONDB116 - 10.71.36.116 - HA of RECONDB	RECONDB116	10.71.36.116	RUPAY_CHARGEBACK_PROD	Nov 29 2025 11:45PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.103\Full\RUPAY_CHARGEBACK_PROD\RUPAY_CHARGEBACK_PROD_backup_2025_11_29_233001_0318272.bak
RECONDB116 - 10.71.36.116 - HA of RECONDB	RECONDB116	10.71.36.116	ANY_TO_ANY_RECON_PROD	Nov 29 2025 11:40PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.103\Full\ANY_TO_ANY_RECON_PROD\ANY_TO_ANY_RECON_PROD_backup_2025_11_29_233001_0318272.bak
RECONDB116 - 10.71.36.116 - HA of RECONDB	RECONDB116	10.71.36.116	A2AR_LIVE_ARCHIVE	Nov 29 2025 11:38PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.103\Full\A2AR_LIVE_ARCHIVE\A2AR_LIVE_ARCHIVE_backup_2025_11_29_233001_0318272.bak
RECONDB116 - 10.71.36.116 - HA of RECONDB	RECONDB116	10.71.36.116	MATCHPOINT_RECON_PROD	Nov 29 2025 11:30PM	FULL	ONLINE	Full database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.103\Full\MATCHPOINT_RECON_PROD\MATCHPOINT_RECON_PROD_backup_2025_11_29_233001_0318272.bak
RECONDB116 - 10.71.36.116 - HA of RECONDB	RECONDB116	10.71.36.116	FINO_MATCHPOINT_PROD	Dec  3 2025  5:47AM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.103\Diff\FINO_MATCHPOINT_PROD\FINO_MATCHPOINT_PROD_backup_2025_12_03_054501_9382863.bak
RECONDB116 - 10.71.36.116 - HA of RECONDB	RECONDB116	10.71.36.116	A2AR_LIVE_ARCHIVE	Dec  3 2025  5:46AM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.103\Diff\A2AR_LIVE_ARCHIVE\A2AR_LIVE_ARCHIVE_backup_2025_12_03_054501_9382863.bak
RECONDB116 - 10.71.36.116 - HA of RECONDB	RECONDB116	10.71.36.116	ANY_TO_ANY_RECON_PROD	Dec  3 2025  5:46AM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.103\Diff\ANY_TO_ANY_RECON_PROD\ANY_TO_ANY_RECON_PROD_backup_2025_12_03_054501_9382863.bak
RECONDB116 - 10.71.36.116 - HA of RECONDB	RECONDB116	10.71.36.116	RUPAY_CHARGEBACK_PROD	Dec  3 2025  5:46AM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.103\Diff\RUPAY_CHARGEBACK_PROD\RUPAY_CHARGEBACK_PROD_backup_2025_12_03_054501_9382863.bak
RECONDB116 - 10.71.36.116 - HA of RECONDB	RECONDB116	10.71.36.116	MATCHPOINT_RECON_PROD	Dec  3 2025  5:45AM	FULL	ONLINE	Differential database	\\10.181.16.12\DB_Backup_HPNAS\DAILY_DB_BACKUP\10.181.8.103\Diff\MATCHPOINT_RECON_PROD\MATCHPOINT_RECON_PROD_backup_2025_12_03_054501_9382863.bak
